entity_id,h_positionTime,h_receiveTime,heading,index_record,key,lat,lng,long_v,partition,positionTime,system.todate(ts),ts
,2021-05-27 19:54:17,2021-05-27 19:54:20,189.0,4.0,,21.026239999999998,105.77878999999999,,,1622120057.0,,1622120060990
,2021-05-27 19:54:18,2021-05-27 19:54:20,189.0,5.0,,21.02607,105.77877,,,1622120058.0,,1622120060990
,2021-05-27 19:54:19,2021-05-27 19:54:20,189.0,6.0,,21.0259,105.77873999999998,,,1622120059.0,,1622120060990
,2021-05-27 19:54:20,2021-05-27 19:54:20,189.0,7.0,,21.02574,105.77871,,,1622120060.0,,1622120060990
,2021-05-27 19:54:21,2021-05-27 19:54:28,188.0,0.0,,21.025570000000002,105.77869,,,1622120061.0,,1622120068920
,2021-05-27 19:54:22,2021-05-27 19:54:28,187.0,1.0,,21.0254,105.77866000000002,,,1622120062.0,,1622120068920
,2021-05-27 19:54:23,2021-05-27 19:54:28,186.0,2.0,,21.02523,105.77864,,,1622120063.0,,1622120068920
,2021-05-27 19:54:24,2021-05-27 19:54:28,185.0,3.0,,21.02506,105.77863,,,1622120064.0,,1622120068920
,2021-05-27 19:54:25,2021-05-27 19:54:28,184.0,4.0,,21.02489,105.77861000000001,,,1622120065.0,,1622120068920
,2021-05-27 19:54:26,2021-05-27 19:54:28,181.0,5.0,,21.024720000000002,105.7786,,,1622120066.0,,1622120068920
,2021-05-27 19:54:27,2021-05-27 19:54:28,181.0,6.0,,21.02455,105.7786,,,1622120067.0,,1622120068920
,2021-05-27 19:54:28,2021-05-27 19:54:28,179.0,7.0,,21.02437,105.7786,,,1622120068.0,,1622120068920
,2021-05-27 19:54:29,2021-05-27 19:54:36,178.0,0.0,,21.02419,105.77861000000001,,,1622120069.0,,1622120076921
,2021-05-27 19:54:30,2021-05-27 19:54:36,176.0,1.0,,21.02402,105.77861999999999,,,1622120070.0,,1622120076921
,2021-05-27 19:54:31,2021-05-27 19:54:36,175.0,2.0,,21.02384,105.77863,,,1622120071.0,,1622120076921
,2021-05-27 19:54:32,2021-05-27 19:54:36,174.0,3.0,,21.02366,105.77866000000002,,,1622120072.0,,1622120076921
,2021-05-27 19:54:33,2021-05-27 19:54:36,172.0,4.0,,21.02348,105.77868000000001,,,1622120073.0,,1622120076921
,2021-05-27 19:54:34,2021-05-27 19:54:36,170.0,5.0,,21.0233,105.77871,,,1622120074.0,,1622120076921
,2021-05-27 19:54:35,2021-05-27 19:54:36,169.0,6.0,,21.023120000000002,105.77875,,,1622120075.0,,1622120076921
,2021-05-27 19:54:36,2021-05-27 19:54:36,167.0,7.0,,21.02294,105.77878,,,1622120076.0,,1622120076921
,2021-05-27 19:54:37,2021-05-27 19:54:44,167.0,0.0,,21.02276,105.77882,,,1622120077.0,,1622120084902
,2021-05-27 19:54:38,2021-05-27 19:54:44,166.0,1.0,,21.022579999999998,105.77887,,,1622120078.0,,1622120084902
,2021-05-27 19:54:39,2021-05-27 19:54:44,164.0,2.0,,21.0224,105.77892,,,1622120079.0,,1622120084902
,2021-05-27 19:54:40,2021-05-27 19:54:44,162.0,3.0,,21.02223,105.77898,,,1622120080.0,,1622120084902
,2021-05-27 19:54:41,2021-05-27 19:54:44,160.0,4.0,,21.02205,105.77905,,,1622120081.0,,1622120084902
,2021-05-27 19:54:42,2021-05-27 19:54:44,159.0,5.0,,21.02188,105.77911,,,1622120082.0,,1622120084902
,2021-05-27 19:54:43,2021-05-27 19:54:44,158.0,6.0,,21.021720000000002,105.77918000000001,,,1622120083.0,,1622120084902
,2021-05-27 19:54:44,2021-05-27 19:54:44,157.0,7.0,,21.02155,105.77925,,,1622120084.0,,1622120084902
,2021-05-27 19:54:45,2021-05-27 19:54:52,155.0,0.0,,21.0214,105.77933,,,1622120085.0,,1622120092899
,2021-05-27 19:54:46,2021-05-27 19:54:52,154.0,1.0,,21.02124,105.77941000000001,,,1622120086.0,,1622120092899
,2021-05-27 19:54:47,2021-05-27 19:54:52,152.0,2.0,,21.021079999999998,105.7795,,,1622120087.0,,1622120092899
,2021-05-27 19:54:48,2021-05-27 19:54:52,151.0,3.0,,21.02092,105.77958999999998,,,1622120088.0,,1622120092899
,2021-05-27 19:54:49,2021-05-27 19:54:52,149.0,4.0,,21.02078,105.77968999999999,,,1622120089.0,,1622120092899
,2021-05-27 19:54:50,2021-05-27 19:54:52,148.0,5.0,,21.02062,105.77978999999999,,,1622120090.0,,1622120092899
,2021-05-27 19:54:51,2021-05-27 19:54:52,146.0,6.0,,21.02048,105.77988,,,1622120091.0,,1622120092899
,2021-05-27 19:54:52,2021-05-27 19:54:52,145.0,7.0,,21.020329999999998,105.77998999999998,,,1622120092.0,,1622120092899
,2021-05-27 19:54:53,2021-05-27 19:55:00,144.0,0.0,,21.02019,105.78011000000001,,,1622120093.0,,1622120100884
,2021-05-27 19:54:54,2021-05-27 19:55:00,144.0,1.0,,21.02005,105.78021000000001,,,1622120094.0,,1622120100884
,2021-05-27 19:54:55,2021-05-27 19:55:00,143.0,2.0,,21.0199,105.78033,,,1622120095.0,,1622120100884
,2021-05-27 19:54:56,2021-05-27 19:55:00,143.0,3.0,,21.01976,105.78043999999998,,,1622120096.0,,1622120100884
,2021-05-27 19:54:57,2021-05-27 19:55:00,142.0,4.0,,21.01962,105.78056000000001,,,1622120097.0,,1622120100884
,2021-05-27 19:54:58,2021-05-27 19:55:00,143.0,5.0,,21.01949,105.78067,,,1622120098.0,,1622120100884
,2021-05-27 19:54:59,2021-05-27 19:55:00,142.0,6.0,,21.01935,105.78078000000001,,,1622120099.0,,1622120100884
,2021-05-27 19:55:00,2021-05-27 19:55:00,143.0,7.0,,21.01921,105.7809,,,1622120100.0,,1622120100884
,2021-05-27 19:55:01,2021-05-27 19:55:08,142.0,0.0,,21.019070000000003,105.78101000000001,,,1622120101.0,,1622120108928
,2021-05-27 19:55:02,2021-05-27 19:55:08,144.0,1.0,,21.01894,105.78112,,,1622120102.0,,1622120108928
,2021-05-27 19:55:03,2021-05-27 19:55:08,143.0,2.0,,21.0188,105.78123000000001,,,1622120103.0,,1622120108928
,2021-05-27 19:55:04,2021-05-27 19:55:08,143.0,3.0,,21.01867,105.78133999999999,,,1622120104.0,,1622120108928
,2021-05-27 19:55:05,2021-05-27 19:55:08,143.0,4.0,,21.01853,105.78145,,,1622120105.0,,1622120108928
,2021-05-27 19:55:06,2021-05-27 19:55:08,143.0,5.0,,21.0184,105.78156000000001,,,1622120106.0,,1622120108928
,2021-05-27 19:55:07,2021-05-27 19:55:08,143.0,6.0,,21.01826,105.78166999999999,,,1622120107.0,,1622120108928
,2021-05-27 19:55:08,2021-05-27 19:55:08,144.0,7.0,,21.01813,105.78178,,,1622120108.0,,1622120108928
,2021-05-27 19:55:09,2021-05-27 19:55:16,143.0,0.0,,21.01799,105.78188,,,1622120109.0,,1622120116900
,2021-05-27 19:55:10,2021-05-27 19:55:16,143.0,1.0,,21.01786,105.78200000000001,,,1622120110.0,,1622120116900
,2021-05-27 19:55:11,2021-05-27 19:55:16,142.0,2.0,,21.01772,105.7821,,,1622120111.0,,1622120116900
,2021-05-27 19:55:12,2021-05-27 19:55:16,143.0,3.0,,21.01759,105.78221,,,1622120112.0,,1622120116900
,2021-05-27 19:55:13,2021-05-27 19:55:16,143.0,4.0,,21.01745,105.78232,,,1622120113.0,,1622120116900
,2021-05-27 19:55:14,2021-05-27 19:55:16,143.0,5.0,,21.01732,105.78242,,,1622120114.0,,1622120116900
,2021-05-27 19:55:15,2021-05-27 19:55:16,143.0,6.0,,21.01718,105.78253000000001,,,1622120115.0,,1622120116900
,2021-05-27 19:55:16,2021-05-27 19:55:16,143.0,7.0,,21.01705,105.78265,,,1622120116.0,,1622120116900
,2021-05-27 19:55:17,2021-05-27 19:55:24,143.0,0.0,,21.01691,105.78275,,,1622120117.0,,1622120124894
,2021-05-27 19:55:18,2021-05-27 19:55:24,147.0,1.0,,21.01677,105.78284,,,1622120118.0,,1622120124894
,2021-05-27 19:55:19,2021-05-27 19:55:24,142.0,2.0,,21.01663,105.78295,,,1622120119.0,,1622120124894
,2021-05-27 19:55:20,2021-05-27 19:55:24,143.0,3.0,,21.0165,105.78307,,,1622120120.0,,1622120124894
,2021-05-27 19:55:21,2021-05-27 19:55:24,142.0,4.0,,21.01636,105.78317,,,1622120121.0,,1622120124894
,2021-05-27 19:55:22,2021-05-27 19:55:24,143.0,5.0,,21.01622,105.78329,,,1622120122.0,,1622120124894
,2021-05-27 19:55:23,2021-05-27 19:55:24,142.0,6.0,,21.01608,105.7834,,,1622120123.0,,1622120124894
,2021-05-27 19:55:24,2021-05-27 19:55:24,143.0,7.0,,21.01594,105.78352,,,1622120124.0,,1622120124894
,2021-05-27 19:55:25,2021-05-27 19:55:32,142.0,0.0,,21.0158,105.78363,,,1622120125.0,,1622120132928
,2021-05-27 19:55:26,2021-05-27 19:55:32,143.0,1.0,,21.01566,105.78374,,,1622120126.0,,1622120132928
,2021-05-27 19:55:27,2021-05-27 19:55:32,142.0,2.0,,21.01551,105.78387,,,1622120127.0,,1622120132928
,2021-05-27 19:55:28,2021-05-27 19:55:32,143.0,3.0,,21.01537,105.78398999999999,,,1622120128.0,,1622120132928
,2021-05-27 19:55:29,2021-05-27 19:55:32,144.0,4.0,,21.015220000000003,105.7841,,,1622120129.0,,1622120132928
,2021-05-27 19:55:30,2021-05-27 19:55:32,143.0,5.0,,21.015060000000002,105.78423000000001,,,1622120130.0,,1622120132928
,2021-05-27 19:55:31,2021-05-27 19:55:32,143.0,6.0,,21.01491,105.78435,,,1622120131.0,,1622120132928
,2021-05-27 19:55:32,2021-05-27 19:55:32,143.0,7.0,,21.01476,105.78448,,,1622120132.0,,1622120132928
,2021-05-27 19:55:33,2021-05-27 19:55:40,143.0,0.0,,21.0146,105.7846,,,1622120133.0,,1622120140941
,2021-05-27 19:55:34,2021-05-27 19:55:40,143.0,1.0,,21.01445,105.78473000000001,,,1622120134.0,,1622120140941
,2021-05-27 19:55:35,2021-05-27 19:55:40,143.0,2.0,,21.01429,105.78486000000001,,,1622120135.0,,1622120140941
,2021-05-27 19:55:36,2021-05-27 19:55:40,143.0,3.0,,21.014129999999998,105.78499,,,1622120136.0,,1622120140941
,2021-05-27 19:55:37,2021-05-27 19:55:40,143.0,4.0,,21.01396,105.78511999999999,,,1622120137.0,,1622120140941
,2021-05-27 19:55:38,2021-05-27 19:55:40,143.0,5.0,,21.0138,105.78525,,,1622120138.0,,1622120140941
,2021-05-27 19:55:39,2021-05-27 19:55:40,143.0,6.0,,21.01364,105.78538,,,1622120139.0,,1622120140941
,2021-05-27 19:55:40,2021-05-27 19:55:40,143.0,7.0,,21.01347,105.78551000000002,,,1622120140.0,,1622120140941
,2021-05-27 19:55:41,2021-05-27 19:55:48,142.0,0.0,,21.01331,105.78563999999999,,,1622120141.0,,1622120148939
,2021-05-27 19:55:42,2021-05-27 19:55:48,143.0,1.0,,21.01315,105.78577,,,1622120142.0,,1622120148939
,2021-05-27 19:55:43,2021-05-27 19:55:48,143.0,2.0,,21.01298,105.78591000000002,,,1622120143.0,,1622120148939
,2021-05-27 19:55:44,2021-05-27 19:55:48,143.0,3.0,,21.01282,105.78603999999999,,,1622120144.0,,1622120148939
,2021-05-27 19:55:45,2021-05-27 19:55:48,143.0,4.0,,21.01265,105.78618,,,1622120145.0,,1622120148939
,2021-05-27 19:55:46,2021-05-27 19:55:48,143.0,5.0,,21.01248,105.78631999999999,,,1622120146.0,,1622120148939
,2021-05-27 19:55:47,2021-05-27 19:55:48,142.0,6.0,,21.012320000000003,105.78645,,,1622120147.0,,1622120148939
,2021-05-27 19:55:48,2021-05-27 19:55:48,143.0,7.0,,21.01216,105.78658,,,1622120148.0,,1622120148939
,2021-05-27 19:55:49,2021-05-27 19:55:56,143.0,0.0,,21.011999999999997,105.78671000000001,,,1622120149.0,,1622120156908
,2021-05-27 19:55:50,2021-05-27 19:55:56,143.0,1.0,,21.01184,105.78683000000001,,,1622120150.0,,1622120156908
,2021-05-27 19:55:51,2021-05-27 19:55:56,143.0,2.0,,21.011689999999998,105.78695,,,1622120151.0,,1622120156908
,2021-05-27 19:55:52,2021-05-27 19:55:56,143.0,3.0,,21.01154,105.78707,,,1622120152.0,,1622120156908
,2021-05-27 19:55:53,2021-05-27 19:55:56,144.0,4.0,,21.01139,105.78719,,,1622120153.0,,1622120156908
,2021-05-27 19:55:54,2021-05-27 19:55:56,144.0,5.0,,21.01124,105.7873,,,1622120154.0,,1622120156908
,2021-05-27 19:55:55,2021-05-27 19:55:56,145.0,6.0,,21.0111,105.78741000000001,,,1622120155.0,,1622120156908
,2021-05-27 19:55:56,2021-05-27 19:55:56,145.0,7.0,,21.01096,105.78751000000001,,,1622120156.0,,1622120156908
,2021-05-27 19:55:57,2021-05-27 19:56:04,145.0,0.0,,21.010820000000002,105.78761000000002,,,1622120157.0,,1622120164908
,2021-05-27 19:55:58,2021-05-27 19:56:04,145.0,1.0,,21.01069,105.78772,,,1622120158.0,,1622120164908
,2021-05-27 19:55:59,2021-05-27 19:56:04,144.0,2.0,,21.01056,105.78782,,,1622120159.0,,1622120164908
,2021-05-27 19:56:00,2021-05-27 19:56:04,144.0,3.0,,21.01043,105.78792,,,1622120160.0,,1622120164908
,2021-05-27 19:56:01,2021-05-27 19:56:04,144.0,4.0,,21.0103,105.78801999999999,,,1622120161.0,,1622120164908
,2021-05-27 19:56:02,2021-05-27 19:56:04,144.0,5.0,,21.01018,105.78811,,,1622120162.0,,1622120164908
,2021-05-27 19:56:03,2021-05-27 19:56:04,144.0,6.0,,21.01006,105.78821,,,1622120163.0,,1622120164908
,2021-05-27 19:56:04,2021-05-27 19:56:04,145.0,7.0,,21.00995,105.78828999999999,,,1622120164.0,,1622120164908
,2021-05-27 19:56:05,2021-05-27 19:56:13,145.0,0.0,,21.009829999999997,105.78838,,,1622120165.0,,1622120173011
,2021-05-27 19:56:06,2021-05-27 19:56:13,146.0,1.0,,21.00972,105.78846999999999,,,1622120166.0,,1622120173011
,2021-05-27 19:56:07,2021-05-27 19:56:13,145.0,2.0,,21.009610000000002,105.78854,,,1622120167.0,,1622120173011
,2021-05-27 19:56:08,2021-05-27 19:56:13,145.0,3.0,,21.0095,105.78863,,,1622120168.0,,1622120173011
,2021-05-27 19:56:09,2021-05-27 19:56:13,145.0,4.0,,21.0094,105.7887,,,1622120169.0,,1622120173011
,2021-05-27 19:56:10,2021-05-27 19:56:13,144.0,5.0,,21.0093,105.78878999999999,,,1622120170.0,,1622120173011
,2021-05-27 19:56:11,2021-05-27 19:56:13,144.0,6.0,,21.0092,105.78886000000001,,,1622120171.0,,1622120173011
,2021-05-27 19:56:12,2021-05-27 19:56:13,143.0,7.0,,21.00911,105.78894,,,1622120172.0,,1622120173011
,2021-05-27 19:56:13,2021-05-27 19:56:20,142.0,0.0,,21.00902,105.78902,,,1622120173.0,,1622120180931
,2021-05-27 19:56:14,2021-05-27 19:56:20,142.0,1.0,,21.00893,105.78908999999999,,,1622120174.0,,1622120180931
,2021-05-27 19:56:15,2021-05-27 19:56:20,143.0,2.0,,21.00884,105.78916000000001,,,1622120175.0,,1622120180931
,2021-05-27 19:56:16,2021-05-27 19:56:20,143.0,3.0,,21.00874,105.78923999999999,,,1622120176.0,,1622120180931
,2021-05-27 19:56:17,2021-05-27 19:56:20,143.0,4.0,,21.00865,105.78931000000001,,,1622120177.0,,1622120180931
,2021-05-27 19:56:18,2021-05-27 19:56:20,143.0,5.0,,21.00856,105.7894,,,1622120178.0,,1622120180931
,2021-05-27 19:56:19,2021-05-27 19:56:20,143.0,6.0,,21.00846,105.78947,,,1622120179.0,,1622120180931
,2021-05-27 19:56:20,2021-05-27 19:56:20,143.0,7.0,,21.00836,105.78955,,,1622120180.0,,1622120180931
,2021-05-27 19:56:21,2021-05-27 19:56:28,143.0,0.0,,21.00826,105.78963,,,1622120181.0,,1622120188887
,2021-05-27 19:56:22,2021-05-27 19:56:28,143.0,1.0,,21.00816,105.78971999999999,,,1622120182.0,,1622120188887
,2021-05-27 19:56:23,2021-05-27 19:56:28,143.0,2.0,,21.00805,105.7898,,,1622120183.0,,1622120188887
,2021-05-27 19:56:24,2021-05-27 19:56:28,144.0,3.0,,21.00795,105.78988999999999,,,1622120184.0,,1622120188887
,2021-05-27 19:56:25,2021-05-27 19:56:28,144.0,4.0,,21.007839999999998,105.78996000000001,,,1622120185.0,,1622120188887
,2021-05-27 19:56:26,2021-05-27 19:56:28,144.0,5.0,,21.00774,105.79005,,,1622120186.0,,1622120188887
,2021-05-27 19:56:27,2021-05-27 19:56:28,144.0,6.0,,21.00764,105.79012,,,1622120187.0,,1622120188887
,2021-05-27 19:56:28,2021-05-27 19:56:28,144.0,7.0,,21.00754,105.7902,,,1622120188.0,,1622120188887
,2021-05-27 19:56:29,2021-05-27 19:56:36,145.0,0.0,,21.00745,105.79026999999999,,,1622120189.0,,1622120196888
,2021-05-27 19:56:30,2021-05-27 19:56:36,145.0,1.0,,21.00735,105.79033999999999,,,1622120190.0,,1622120196888
,2021-05-27 19:56:31,2021-05-27 19:56:36,145.0,2.0,,21.007260000000002,105.79041000000001,,,1622120191.0,,1622120196888
,2021-05-27 19:56:32,2021-05-27 19:56:36,146.0,3.0,,21.007170000000002,105.79047,,,1622120192.0,,1622120196888
,2021-05-27 19:56:33,2021-05-27 19:56:36,145.0,4.0,,21.007089999999998,105.79053,,,1622120193.0,,1622120196888
,2021-05-27 19:56:34,2021-05-27 19:56:36,145.0,5.0,,21.00701,105.7906,,,1622120194.0,,1622120196888
,2021-05-27 19:56:35,2021-05-27 19:56:36,144.0,6.0,,21.00693,105.79065,,,1622120195.0,,1622120196888
,2021-05-27 19:56:36,2021-05-27 19:56:36,144.0,7.0,,21.00686,105.79071,,,1622120196.0,,1622120196888
,2021-05-27 19:56:37,2021-05-27 19:56:44,144.0,0.0,,21.00679,105.79076,,,1622120197.0,,1622120204903
,2021-05-27 19:56:38,2021-05-27 19:56:44,145.0,1.0,,21.00672,105.79081000000001,,,1622120198.0,,1622120204903
,2021-05-27 19:56:39,2021-05-27 19:56:44,145.0,2.0,,21.00665,105.79086000000001,,,1622120199.0,,1622120204903
,2021-05-27 19:56:40,2021-05-27 19:56:44,145.0,3.0,,21.00659,105.79092,,,1622120200.0,,1622120204903
,2021-05-27 19:56:41,2021-05-27 19:56:44,146.0,4.0,,21.006520000000002,105.79096000000001,,,1622120201.0,,1622120204903
,2021-05-27 19:56:42,2021-05-27 19:56:44,146.0,5.0,,21.00645,105.79101999999999,,,1622120202.0,,1622120204903
,2021-05-27 19:56:43,2021-05-27 19:56:44,146.0,6.0,,21.00638,105.79106000000002,,,1622120203.0,,1622120204903
,2021-05-27 19:56:44,2021-05-27 19:56:44,146.0,7.0,,21.00631,105.79111,,,1622120204.0,,1622120204903
,2021-05-27 19:56:45,2021-05-27 19:56:52,148.0,0.0,,21.00623,105.79116,,,1622120205.0,,1622120212982
,2021-05-27 19:56:46,2021-05-27 19:56:52,151.0,1.0,,21.00615,105.79121,,,1622120206.0,,1622120212982
,2021-05-27 19:56:47,2021-05-27 19:56:52,155.0,2.0,,21.00607,105.79125,,,1622120207.0,,1622120212982
,2021-05-27 19:56:48,2021-05-27 19:56:52,160.0,3.0,,21.005979999999997,105.79128999999999,,,1622120208.0,,1622120212982
,2021-05-27 19:56:49,2021-05-27 19:56:52,164.0,4.0,,21.005879999999998,105.79133,,,1622120209.0,,1622120212982
,2021-05-27 19:56:50,2021-05-27 19:56:52,169.0,5.0,,21.005770000000002,105.79135,,,1622120210.0,,1622120212982
,2021-05-27 19:56:51,2021-05-27 19:56:52,175.0,6.0,,21.005670000000002,105.79136000000001,,,1622120211.0,,1622120212982
,2021-05-27 19:56:52,2021-05-27 19:56:52,181.0,7.0,,21.00556,105.79136000000001,,,1622120212.0,,1622120212982
,2021-05-27 19:56:53,2021-05-27 19:57:00,187.0,0.0,,21.00545,105.79135,,,1622120213.0,,1622120220911
,2021-05-27 19:56:54,2021-05-27 19:57:00,191.0,1.0,,21.00534,105.79133,,,1622120214.0,,1622120220911
,2021-05-27 19:56:55,2021-05-27 19:57:00,198.0,2.0,,21.00524,105.7913,,,1622120215.0,,1622120220911
,2021-05-27 19:56:56,2021-05-27 19:57:00,205.0,3.0,,21.00514,105.79125,,,1622120216.0,,1622120220911
,2021-05-27 19:56:57,2021-05-27 19:57:00,210.0,4.0,,21.00504,105.7912,,,1622120217.0,,1622120220911
,2021-05-27 19:56:58,2021-05-27 19:57:00,216.0,5.0,,21.00495,105.79113000000001,,,1622120218.0,,1622120220911
,2021-05-27 19:56:59,2021-05-27 19:57:00,222.0,6.0,,21.00486,105.79105,,,1622120219.0,,1622120220911
,2021-05-27 19:57:00,2021-05-27 19:57:00,226.0,7.0,,21.00478,105.79097,,,1622120220.0,,1622120220911
,2021-05-27 19:57:01,2021-05-27 19:57:09,230.0,0.0,,21.0047,105.79087,,,1622120221.0,,1622120229074
,2021-05-27 19:57:02,2021-05-27 19:57:09,231.0,1.0,,21.004620000000003,105.79076,,,1622120222.0,,1622120229074
,2021-05-27 19:57:03,2021-05-27 19:57:09,232.0,2.0,,21.00454,105.79066,,,1622120223.0,,1622120229074
,2021-05-27 19:57:04,2021-05-27 19:57:09,231.0,3.0,,21.00446,105.79054,,,1622120224.0,,1622120229074
,2021-05-27 19:57:05,2021-05-27 19:57:09,231.0,4.0,,21.00437,105.79042,,,1622120225.0,,1622120229074
,2021-05-27 19:57:06,2021-05-27 19:57:09,231.0,5.0,,21.004279999999998,105.79031,,,1622120226.0,,1622120229074
,2021-05-27 19:57:07,2021-05-27 19:57:09,232.0,6.0,,21.004189999999998,105.79018,,,1622120227.0,,1622120229074
,2021-05-27 19:57:08,2021-05-27 19:57:09,233.0,7.0,,21.0041,105.79005,,,1622120228.0,,1622120229074
,2021-05-27 19:57:09,2021-05-27 19:57:17,234.0,0.0,,21.00401,105.78992,,,1622120229.0,,1622120237177
,2021-05-27 19:57:10,2021-05-27 19:57:17,235.0,1.0,,21.00392,105.78979,,,1622120230.0,,1622120237177
,2021-05-27 19:57:11,2021-05-27 19:57:17,236.0,2.0,,21.00384,105.78965,,,1622120231.0,,1622120237177
,2021-05-27 19:57:12,2021-05-27 19:57:17,237.0,3.0,,21.00375,105.78951,,,1622120232.0,,1622120237177
,2021-05-27 19:57:13,2021-05-27 19:57:17,238.0,4.0,,21.00367,105.78938000000001,,,1622120233.0,,1622120237177
,2021-05-27 19:57:14,2021-05-27 19:57:17,240.0,5.0,,21.00359,105.78923,,,1622120234.0,,1622120237177
,2021-05-27 19:57:15,2021-05-27 19:57:17,240.0,6.0,,21.003510000000002,105.78908999999999,,,1622120235.0,,1622120237177
,2021-05-27 19:57:16,2021-05-27 19:57:17,240.0,7.0,,21.003429999999998,105.78895,,,1622120236.0,,1622120237177
,2021-05-27 19:57:17,2021-05-27 19:57:25,241.0,0.0,,21.00336,105.7888,,,1622120237.0,,1622120245039
,2021-05-27 19:57:18,2021-05-27 19:57:25,243.0,1.0,,21.00328,105.78863999999999,,,1622120238.0,,1622120245039
,2021-05-27 19:57:19,2021-05-27 19:57:25,243.0,2.0,,21.0032,105.78848,,,1622120239.0,,1622120245039
,2021-05-27 19:57:20,2021-05-27 19:57:25,246.0,3.0,,21.00313,105.78831000000001,,,1622120240.0,,1622120245039
,2021-05-27 19:57:21,2021-05-27 19:57:25,248.0,4.0,,21.00306,105.78815,,,1622120241.0,,1622120245039
,2021-05-27 19:57:22,2021-05-27 19:57:25,249.0,5.0,,21.003,105.78796000000001,,,1622120242.0,,1622120245039
,2021-05-27 19:57:23,2021-05-27 19:57:25,250.0,6.0,,21.00294,105.78778,,,1622120243.0,,1622120245039
,2021-05-27 19:57:24,2021-05-27 19:57:25,251.0,7.0,,21.00287,105.7876,,,1622120244.0,,1622120245039
,2021-05-27 19:57:25,2021-05-27 19:57:32,252.0,0.0,,21.00282,105.78741000000001,,,1622120245.0,,1622120252940
,2021-05-27 19:57:26,2021-05-27 19:57:32,254.0,1.0,,21.002760000000002,105.78721999999999,,,1622120246.0,,1622120252940
,2021-05-27 19:57:27,2021-05-27 19:57:32,255.0,2.0,,21.00272,105.78702,,,1622120247.0,,1622120252940
,2021-05-27 19:57:28,2021-05-27 19:57:32,1.0,3.0,,21.002670000000002,105.78681,,,1622120248.0,,1622120252940
,2021-05-27 19:57:29,2021-05-27 19:57:32,1.0,4.0,,21.00263,105.78661000000001,,,1622120249.0,,1622120252940
,2021-05-27 19:57:30,2021-05-27 19:57:32,3.0,5.0,,21.002589999999998,105.78641,,,1622120250.0,,1622120252940
,2021-05-27 19:57:31,2021-05-27 19:57:32,3.0,6.0,,21.00255,105.7862,,,1622120251.0,,1622120252940
,2021-05-27 19:57:32,2021-05-27 19:57:32,7.0,7.0,,21.00252,105.78598999999998,,,1622120252.0,,1622120252940
,2021-05-27 19:57:33,2021-05-27 19:57:40,7.0,0.0,,21.0025,105.78577,,,1622120253.0,,1622120260969
,2021-05-27 19:57:34,2021-05-27 19:57:40,9.0,1.0,,21.00248,105.78556999999999,,,1622120254.0,,1622120260969
,2021-05-27 19:57:35,2021-05-27 19:57:40,10.0,2.0,,21.002470000000002,105.78535,,,1622120255.0,,1622120260969
,2021-05-27 19:57:36,2021-05-27 19:57:40,11.0,3.0,,21.00246,105.78513999999998,,,1622120256.0,,1622120260969
,2021-05-27 19:57:37,2021-05-27 19:57:40,12.0,4.0,,21.00245,105.78493,,,1622120257.0,,1622120260969
,2021-05-27 19:57:38,2021-05-27 19:57:40,14.0,5.0,,21.00245,105.78473000000001,,,1622120258.0,,1622120260969
,2021-05-27 19:57:39,2021-05-27 19:57:40,14.0,6.0,,21.00244,105.78453,,,1622120259.0,,1622120260969
,2021-05-27 19:57:40,2021-05-27 19:57:40,16.0,7.0,,21.00245,105.78433999999999,,,1622120260.0,,1622120260969
,2021-05-27 19:57:41,2021-05-27 19:57:49,17.0,0.0,,21.00246,105.78414,,,1622120261.0,,1622120269264
,2021-05-27 19:57:42,2021-05-27 19:57:49,19.0,1.0,,21.002470000000002,105.78396000000001,,,1622120262.0,,1622120269264
,2021-05-27 19:57:43,2021-05-27 19:57:49,19.0,2.0,,21.002489999999998,105.78378000000001,,,1622120263.0,,1622120269264
,2021-05-27 19:57:44,2021-05-27 19:57:49,19.0,3.0,,21.0025,105.78358999999999,,,1622120264.0,,1622120269264
